Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Estimated_Production_tons,Estimated_Revenue_INR,Profit_per_hectare_INR,Profit_per_ton_INR,Profit_to_Revenue_Ratio,Revenue_per_hectare_INR,Profit_Level,Profit_per_Ha_Level
94,Uttar Pradesh,Lucknow,2014,Zaid,Rice,655.37,30.7,36.7,Sandy,Canal,348.44,16.83,2157.18,3.69,31612.81,121119.0,7959.994199999999,251637784.245702,56.1469140266459,15.215965860879649,0.0004813227884797222,116651.26890000001,Moderate relative profit,Moderate relative profit/ha
95,Uttar Pradesh,Lucknow,2014,Zaid,Wheat,680.04,33.1,37.7,Alluvial,Rain-fed,82.63,29.37,2177.67,5.63,33951.74,124512.0,12260.2821,416257910.18585396,57.176707214591744,10.1557206420234,0.00029912224357347815,191148.29619999998,Moderate relative profit,Moderate relative profit/ha
96,Uttar Pradesh,Lucknow,2014,Kharif,Barley,599.6,31.6,67.6,Black,Rain-fed,260.77,21.96,1180.54,8.39,14903.44,99485.0,9904.7306,147614558.21326402,84.27075744998052,10.04419039928254,0.0006739511414332892,125039.86160000002,Moderate relative profit,Higher relative profit/ha
97,Uttar Pradesh,Lucknow,2014,Kharif,Cotton,990.62,18.2,76.1,Laterite,Canal,120.28,25.91,3547.99,4.85,56167.77,276391.0,17207.7515,966521028.4691548,77.90072689043656,16.06200554441991,0.0002859648076542813,272413.6845,Higher relative profit,Moderate relative profit/ha
98,Uttar Pradesh,Lucknow,2014,Rabi,Barley,433.73,36.4,82.4,Black,Sprinkler,280.3,36.54,3576.54,4.25,18104.19,124773.0,15200.295,275189028.73605,34.88651042627791,8.20859068853598,0.0004534083374365812,76942.80750000001,Moderate relative profit,Lower relative profit/ha
99,Uttar Pradesh,Lucknow,2014,Rabi,Millets,1897.65,36.4,39.8,Black,Rain-fed,387.79,18.38,2985.47,5.02,32975.63,166398.0,14987.059399999998,494207725.5624219,55.73594777371738,11.102778440979558,0.00033669647679148383,165537.66259999998,Moderate relative profit,Moderate relative profit/ha
100,Uttar Pradesh,Lucknow,2014,Kharif,Maize,537.48,30.7,64.2,Black,Rain-fed,127.56,47.69,1820.39,8.2,46208.48,141464.0,14927.198,689763130.23904,77.71082020885633,9.476929293762968,0.00020509069533910157,378909.53599999996,Moderate relative profit,Moderate relative profit/ha
101,Uttar Pradesh,Lucknow,2014,Zaid,Sugarcane,712.3,21.1,76.8,Sandy,Sprinkler,80.14,57.32,3176.95,4.59,41877.98,201157.0,14582.200499999999,610673100.89499,63.31764742913801,13.794694429006103,0.0003294020969733044,192219.9282,Moderate relative profit,Moderate relative profit/ha
102,Uttar Pradesh,Lucknow,2014,Rabi,Pulses,1955.64,30.5,43.3,Laterite,Tube Well,77.31,29.32,1583.82,3.21,14977.12,66466.0,5084.062199999999,76144609.656864,41.965627407154855,13.073404176683756,0.0008728917292966708,48076.5552,Moderate relative profit,Moderate relative profit/ha
103,Uttar Pradesh,Lucknow,2014,Zaid,Wheat,502.4,34.6,39.2,Alluvial,Tube Well,395.7,52.04,3113.54,4.9,36523.72,206619.0,15256.346000000001,557218509.5271201,66.36144067524425,13.543151158213112,0.0003708042652340208,178966.22800000003,Moderate relative profit,Moderate relative profit/ha
104,Uttar Pradesh,Lucknow,2014,Kharif,Sugarcane,978.75,27.5,43.3,Alluvial,Drip,74.75,10.69,4505.72,3.71,49858.72,218071.0,16716.2212,833449392.268864,48.39870209422689,13.045472262594851,0.00026164875998811943,184975.8512,Moderate relative profit,Moderate relative profit/ha
105,Uttar Pradesh,Lucknow,2014,Zaid,Millets,2183.77,28.5,68.5,Red,Canal,195.56,55.49,1998.34,6.85,47981.58,116677.0,13688.628999999999,656802047.45382,58.38696117777756,8.523643967558767,0.00017764408690915904,328673.82300000003,Moderate relative profit,Moderate relative profit/ha
106,Uttar Pradesh,Lucknow,2014,Kharif,Pulses,570.11,31.6,50.6,Red,Rain-fed,339.49,41.11,4541.08,7.57,29668.19,475330.0,34375.9756,1019872975.5361639,104.67333762012561,13.82738938178674,0.00046606784511582066,224588.1983,Higher relative profit,Higher relative profit/ha
107,Uttar Pradesh,Lucknow,2014,Zaid,Barley,632.11,32.2,39.7,Sandy,Canal,273.57,40.39,1709.54,2.13,49250.04,63617.99999999999,3641.3201999999997,179335165.50280797,37.21351942627841,17.471135880881885,0.0003547435876373275,104902.58519999999,Moderate relative profit,Moderate relative profit/ha
108,Uttar Pradesh,Lucknow,2014,Rabi,Barley,1315.28,18.4,52.0,Alluvial,Sprinkler,430.47,23.8,3854.17,2.6,64998.76,95694.0,10020.842,651342304.15592,24.82869204005013,9.549496938480818,0.00014691814026114987,168996.776,Moderate relative profit,Lower relative profit/ha
109,Uttar Pradesh,Kanpur,2014,Zaid,Wheat,1591.47,35.5,69.0,Laterite,Canal,288.9,13.48,986.15,6.26,45111.25,105110.0,6173.299,278485234.51375,106.58621913502003,17.026552577479237,0.000377434732521915,282396.42500000005,Moderate relative profit,Higher relative profit/ha
110,Uttar Pradesh,Kanpur,2014,Rabi,Barley,1055.74,32.4,88.3,Black,Rain-fed,294.24,46.38,3940.62,2.91,24675.93,202465.0,11467.2042,282963928.134906,51.37897082185037,17.656003718848925,0.000715515229571851,71806.9563,Moderate relative profit,Moderate relative profit/ha
111,Uttar Pradesh,Kanpur,2014,Zaid,Millets,1231.02,23.6,56.0,Laterite,Rain-fed,260.98,58.14,4102.77,7.05,19335.12,303708.0,28924.528500000004,559259229.4909201,74.02510986479865,10.500015583659383,0.0005430540686408662,136312.596,Higher relative profit,Moderate relative profit/ha
112,Uttar Pradesh,Kanpur,2014,Kharif,Rice,1680.52,28.3,41.9,Laterite,Rain-fed,83.55,13.82,2301.66,4.95,56045.48,101595.0,11393.217,638538315.50916,44.13988165063476,8.917147808209041,0.00015910556584061806,277425.12600000005,Moderate relative profit,Moderate relative profit/ha
113,Uttar Pradesh,Kanpur,2014,Rabi,Wheat,1146.81,25.9,55.6,Black,Drip,204.47,9.49,1200.24,3.53,17251.41,64176.0,4236.8472,73091588.154552,53.46930613877225,15.147112220615366,0.0008780216933349429,60897.4773,Moderate relative profit,Moderate relative profit/ha
114,Uttar Pradesh,Kanpur,2014,Kharif,Wheat,916.38,34.6,73.3,Sandy,Sprinkler,105.52,43.8,2298.15,1.24,16198.97,30091.000000000004,2849.706,46162302.00282,13.093575267062638,10.55933489279245,0.0006518522407778056,20086.7228,Lower relative profit,Lower relative profit/ha
115,Uttar Pradesh,Kanpur,2014,Zaid,Barley,600.14,23.8,51.6,Sandy,Canal,69.1,28.09,3990.11,4.54,17875.47,308889.0,18115.0994,323815915.871718,77.41365526263687,17.051465916880368,0.00095390308153466,81154.6338,Higher relative profit,Moderate relative profit/ha
116,Uttar Pradesh,Kanpur,2014,Zaid,Sugarcane,1693.38,23.8,35.1,Sandy,Sprinkler,191.13,36.39,1017.84,6.08,39744.68,71824.0,6188.4672,245958648.554496,70.56511828971155,11.606104981860451,0.00029201656628913486,241647.65439999997,Moderate relative profit,Moderate relative profit/ha
117,Uttar Pradesh,Kanpur,2014,Zaid,Wheat,1102.82,27.4,70.0,Alluvial,Sprinkler,442.42,18.95,179.59,6.96,30274.53,19161.0,1249.9464,37841539.785192,106.6930229968261,15.329457327130187,0.0005063483174513423,210710.72879999998,Lower relative profit,Higher relative profit/ha
118,Uttar Pradesh,Kanpur,2014,Kharif,Pulses,640.14,25.0,53.6,Alluvial,Tube Well,307.12,50.67,3454.94,8.36,37362.15,283714.0,28883.2984,1079142127.31556,82.1183580612109,9.822770103015658,0.0002629069821467891,312347.574,Higher relative profit,Moderate relative profit/ha
119,Uttar Pradesh,Kanpur,2014,Zaid,Wheat,928.2,18.9,46.0,Black,Rain-fed,66.76,56.34,2625.38,8.42,40780.63,232842.0,22105.6996,901484356.2787479,88.68887551516352,10.533120607501605,0.00025828734395475514,343372.90459999995,Higher relative profit,Higher relative profit/ha
120,Uttar Pradesh,Kanpur,2014,Rabi,Pulses,1951.85,19.0,71.1,Black,Tube Well,159.29,48.96,2241.06,4.12,35306.04,162179.0,9233.1672,325986570.489888,72.36709414295021,17.564828675473354,0.0004975020895992117,145460.8848,Moderate relative profit,Moderate relative profit/ha
121,Uttar Pradesh,Kanpur,2014,Kharif,Millets,1061.22,33.9,49.7,Alluvial,Rain-fed,83.04,28.35,2209.98,8.46,21564.19,204495.0,18696.430800000002,403173386.093052,92.53251160643988,10.937649126056723,0.0005072135390226446,182433.0474,Moderate relative profit,Higher relative profit/ha
122,Uttar Pradesh,Kanpur,2014,Rabi,Cotton,951.69,30.1,58.4,Alluvial,Canal,325.91,24.34,307.54,7.55,30685.64,41752.0,2321.927,71249816.02828,135.76120179488845,17.981616131773308,0.0005859944955286351,231676.582,Lower relative profit,Higher relative profit/ha
123,Uttar Pradesh,Kanpur,2014,Zaid,Barley,1053.96,34.0,72.4,Red,Rain-fed,431.12,12.85,3077.11,6.9,13844.35,184131.0,21232.059,293944056.01665,59.8389397844081,8.672310113682332,0.000626415116179693,95526.015,Moderate relative profit,Moderate relative profit/ha
124,Uttar Pradesh,Kanpur,2014,Rabi,Barley,2109.04,18.6,43.4,Red,Drip,229.97,25.4,2275.3,1.76,19297.84,46731.0,4004.5280000000002,77278740.61952001,20.53839054190656,11.669540080628728,0.0006047070594755023,33964.1984,Lower relative profit,Lower relative profit/ha
125,Uttar Pradesh,Kanpur,2014,Zaid,Rice,446.64,21.7,63.5,Laterite,Drip,415.42,11.48,3897.33,6.34,23372.23,348862.0,24709.0722,577506118.5450059,89.5130769013658,14.118781845641296,0.0006040836430944457,148179.93819999998,Higher relative profit,Higher relative profit/ha
126,Uttar Pradesh,Kanpur,2014,Zaid,Rice,644.31,19.5,44.5,Alluvial,Sprinkler,335.35,59.85,4071.51,8.26,64288.46,493644.0,33630.6726,2162064150.218196,121.24346986744474,14.678386182499366,0.00022832069989698565,531022.6795999999,Higher relative profit,Higher relative profit/ha
127,Uttar Pradesh,Varanasi,2014,Kharif,Cotton,2004.4,35.0,74.1,Black,Tube Well,420.93,40.07,3989.11,4.91,18432.21,196057.0,19586.5301,361023035.974521,49.14805558132014,10.009787287437911,0.0005430595293476969,90502.15109999999,Moderate relative profit,Moderate relative profit/ha
128,Uttar Pradesh,Varanasi,2014,Rabi,Wheat,1049.61,29.4,60.7,Sandy,Tube Well,443.2,12.14,4432.81,1.68,33102.48,112968.0,7447.120800000001,246518167.33958405,25.484512081501347,15.169352429465087,0.00045825425857715454,55612.16640000001,Moderate relative profit,Lower relative profit/ha
129,Uttar Pradesh,Varanasi,2014,Zaid,Barley,1882.01,19.5,88.5,Sandy,Drip,306.94,29.75,3432.53,3.71,58531.89,201242.0,12734.686300000001,745385257.696107,58.62789254573157,15.802666454375085,0.0002699838746771219,217153.3119,Moderate relative profit,Moderate relative profit/ha
130,Uttar Pradesh,Varanasi,2014,Zaid,Maize,1178.71,36.2,38.0,Red,Canal,99.66,13.42,906.82,3.56,49594.6,36997.0,3228.2792000000004,160105215.61232,40.798614940120416,11.460285095539442,0.0002310792928169487,176556.77599999998,Lower relative profit,Moderate relative profit/ha
131,Uttar Pradesh,Varanasi,2014,Kharif,Cotton,753.34,37.1,50.1,Sandy,Sprinkler,300.01,38.79,557.8,5.88,43365.85,45283.0,3279.8639999999996,142234090.24439996,81.1814270347795,13.806365141969303,0.0003183695267582511,254991.19799999995,Lower relative profit,Moderate relative profit/ha
132,Uttar Pradesh,Varanasi,2014,Rabi,Pulses,1916.55,29.3,80.4,Sandy,Canal,61.35,7.5,3243.12,5.41,46509.89,274927.0,17545.2792,816029005.6112881,84.77237968376132,15.669571106055695,0.0003369083673613439,251618.50490000003,Higher relative profit,Higher relative profit/ha
133,Uttar Pradesh,Varanasi,2014,Kharif,Millets,2000.19,28.9,70.3,Laterite,Tube Well,170.84,18.47,4056.01,4.16,36037.84,251174.0,16873.001600000003,608066531.9805441,61.9263759211639,14.88614805797209,0.00041306993032801326,149917.4144,Higher relative profit,Moderate relative profit/ha
134,Uttar Pradesh,Varanasi,2014,Zaid,Millets,1236.0,24.8,42.9,Sandy,Canal,394.59,22.56,4941.31,3.72,33131.98,286876.0,18381.6732,609021228.8289361,58.056669182868504,15.606631500771105,0.00047104433543576635,123250.96560000001,Higher relative profit,Moderate relative profit/ha
135,Uttar Pradesh,Varanasi,2014,Kharif,Pulses,835.13,20.5,59.7,Red,Sprinkler,106.35,7.78,4732.39,7.51,34161.14,626463.0,35540.2489,1214095418.307746,132.37772034849198,17.626860232821837,0.0005159915691578746,256550.16139999998,Higher relative profit,Higher relative profit/ha
136,Uttar Pradesh,Varanasi,2014,Kharif,Pulses,741.7,21.2,89.8,Black,Sprinkler,236.73,53.35,2537.11,1.86,32841.84,59329.0,4719.024600000001,154981450.869264,23.384480767487414,12.572301487896459,0.00038281355392683417,61085.8224,Lower relative profit,Lower relative profit/ha
137,Uttar Pradesh,Varanasi,2014,Rabi,Pulses,487.58,23.6,67.9,Red,Tube Well,387.14,41.99,1500.17,1.26,17697.35,17653.0,1890.2142000000001,33451782.27237,11.7673330355893,9.33915320284865,0.0005277147823176154,22298.661,Lower relative profit,Lower relative profit/ha
138,Uttar Pradesh,Varanasi,2014,Zaid,Pulses,481.44,19.0,65.9,Sandy,Canal,195.01,20.87,1993.11,4.49,41142.43,145450.0,8949.0639,368186235.07127696,72.97640371078366,16.253096594829323,0.0003950446435669775,184729.51069999998,Moderate relative profit,Moderate relative profit/ha
139,Uttar Pradesh,Varanasi,2014,Kharif,Maize,2155.15,25.9,78.7,Alluvial,Drip,185.63,56.64,3799.33,2.65,38983.49,130895.0,10068.2245,392494529.113505,34.45212708556509,13.000802673798146,0.00033349509430269446,103306.2485,Moderate relative profit,Lower relative profit/ha
140,Uttar Pradesh,Varanasi,2014,Rabi,Pulses,1847.14,28.4,43.2,Sandy,Rain-fed,407.25,12.69,4663.71,3.53,32826.59,233197.0,16462.8963,540420747.052617,50.00246584800513,14.165004489519866,0.0004315100803805655,115877.86269999998,Higher relative profit,Moderate relative profit/ha
141,Uttar Pradesh,Varanasi,2014,Zaid,Millets,1675.73,24.0,79.9,Alluvial,Sprinkler,197.34,42.06,4901.5,5.46,54228.01,408210.0,26762.19,1451260306.9419,83.28266857084566,15.253236001986386,0.0002812796560667888,296084.9346,Higher relative profit,Moderate relative profit/ha
142,Uttar Pradesh,Varanasi,2014,Rabi,Millets,877.95,31.1,88.5,Black,Drip,281.39,17.51,351.64,4.71,39784.31,25194.0,1656.2243999999998,65891744.959163986,71.6471391195541,15.211706819438238,0.00038235442111320367,187384.10009999998,Lower relative profit,Moderate relative profit/ha
143,Uttar Pradesh,Varanasi,2014,Rabi,Wheat,1430.63,32.0,45.5,Alluvial,Drip,226.42,28.03,2123.5,2.69,38596.43,80627.0,5712.215,220471106.39245,37.968919237108544,14.114839865096114,0.00036570324937037216,103824.3967,Moderate relative profit,Moderate relative profit/ha
144,Uttar Pradesh,Varanasi,2014,Zaid,Sugarcane,1409.6,38.0,61.3,Red,Sprinkler,200.73,57.62,2352.35,5.09,40952.48,176713.0,11973.4615,490342942.60952,75.12189937721853,14.75872286389362,0.00036038654713691626,208448.1232,Moderate relative profit,Moderate relative profit/ha
145,Uttar Pradesh,Agra,2014,Rabi,Millets,746.08,22.9,65.7,Laterite,Rain-fed,139.95,58.51,1558.31,3.31,22985.72,77627.0,5158.0061,118560483.972892,49.814863538063676,15.049807715427093,0.0006547459777386608,76082.7332,Moderate relative profit,Moderate relative profit/ha
146,Uttar Pradesh,Agra,2014,Zaid,Cotton,918.02,29.5,64.9,Alluvial,Rain-fed,408.3,26.7,1791.16,6.84,19763.23,103166.0,12251.5344,242129892.20011202,57.59731123964358,8.420659537959589,0.00042607709053426934,135180.4932,Moderate relative profit,Moderate relative profit/ha
147,Uttar Pradesh,Agra,2014,Kharif,Millets,1580.75,32.9,46.8,Black,Canal,381.18,19.91,2853.89,3.18,17789.01,139842.0,9075.3702,161441851.241502,49.00048705451157,15.408958193242631,0.0008662066182009359,56569.0518,Moderate relative profit,Moderate relative profit/ha
148,Uttar Pradesh,Agra,2014,Rabi,Sugarcane,1548.3,19.0,57.7,Laterite,Tube Well,336.94,10.53,3876.75,1.24,41168.69,83121.0,4807.17,197904891.50730002,21.44089765912169,17.29104649929168,0.0004200047778856136,51049.1756,Moderate relative profit,Lower relative profit/ha
149,Uttar Pradesh,Agra,2014,Kharif,Sugarcane,1760.64,23.7,50.7,Black,Tube Well,73.67,47.28,3296.26,2.9,51150.39,157758.0,9559.154,488954455.17006004,47.8596955337261,16.50334328749176,0.00032264354753681754,148336.131,Moderate relative profit,Moderate relative profit/ha
150,Uttar Pradesh,Agra,2014,Rabi,Maize,2081.06,18.7,81.0,Sandy,Sprinkler,365.18,15.25,3770.12,7.57,27341.75,239011.0,28539.8084,780328306.3207,63.39612532227091,8.374653279031824,0.00030629543752802303,206977.04750000002,Higher relative profit,Moderate relative profit/ha
151,Uttar Pradesh,Agra,2014,Kharif,Rice,2071.22,24.7,60.0,Red,Drip,306.52,33.84,4457.37,2.18,38723.27,104248.0,9717.0666,376276593.55978197,23.387782481597892,10.728340587888942,0.0002770515141900191,84416.7286,Moderate relative profit,Lower relative profit/ha
152,Uttar Pradesh,Agra,2014,Rabi,Millets,1566.91,32.4,35.8,Laterite,Sprinkler,184.84,21.23,3404.57,2.61,44380.59,127844.0,8885.9277,394362714.02334297,37.55070390680761,14.3872428761715,0.0003241787203859052,115833.33989999999,Moderate relative profit,Moderate relative profit/ha
153,Uttar Pradesh,Agra,2014,Rabi,Pulses,556.13,31.4,45.2,Red,Sprinkler,106.24,22.8,1315.43,3.1,24482.63,63360.0,4077.8330000000005,99836076.54079002,48.166759158602126,15.537664244710362,0.0006346403243732541,75896.153,Moderate relative profit,Moderate relative profit/ha
154,Uttar Pradesh,Agra,2014,Rabi,Wheat,870.8,25.2,48.0,Alluvial,Rain-fed,317.11,30.6,882.61,6.21,60924.62,92509.0,5481.0081,333928335.709422,104.81299781330372,16.8780994868444,0.00027703249502162506,378341.89019999997,Moderate relative profit,Higher relative profit/ha
155,Uttar Pradesh,Agra,2014,Zaid,Pulses,1506.33,22.4,42.3,Black,Drip,111.27,46.13,3068.12,4.24,41109.43,165320.0,13008.8288,534785536.93558395,53.883159719958805,12.708292386782738,0.00030913326666856577,174303.9832,Moderate relative profit,Moderate relative profit/ha
156,Uttar Pradesh,Agra,2014,Kharif,Rice,1345.91,28.6,54.9,Red,Sprinkler,416.9,11.17,4160.99,7.79,22714.31,433267.0,32414.1121,736264190.614151,104.12594118226673,13.366616326350028,0.0005884667562585009,176944.4749,Higher relative profit,Higher relative profit/ha
157,Uttar Pradesh,Agra,2014,Kharif,Millets,609.23,22.1,67.1,Sandy,Tube Well,86.38,33.07,4062.59,4.51,39202.14,230274.0,18322.2809,718272620.9611261,56.68157505433726,12.567976730451718,0.00032059414946356804,176801.6514,Higher relative profit,Moderate relative profit/ha
158,Uttar Pradesh,Agra,2014,Kharif,Cotton,1701.9,25.9,79.9,Laterite,Canal,348.32,36.81,321.92,3.72,15379.28,21485.0,1197.5424,18417339.881472003,66.74018389662028,17.940909649629106,0.0011665636915141088,57210.92160000001,Lower relative profit,Moderate relative profit/ha
159,Uttar Pradesh,Agra,2014,Rabi,Cotton,1135.96,33.4,77.1,Laterite,Canal,441.33,40.52,2159.77,8.45,32271.42,304707.0,18250.0565,588955238.3352299,141.0830782907439,16.696222282928275,0.0005173686897858315,272693.49899999995,Higher relative profit,Higher relative profit/ha
160,Uttar Pradesh,Agra,2014,Rabi,Maize,1576.36,25.0,44.8,Laterite,Sprinkler,264.9,34.09,3666.5,2.83,12184.08,85369.0,10376.195,126424389.97559999,23.283512886949406,8.227389712702971,0.0006752573614670104,34480.94639999999,Moderate relative profit,Lower relative profit/ha
161,Uttar Pradesh,Agra,2014,Rabi,Barley,1357.48,34.5,48.6,Sandy,Canal,188.46,20.16,4693.31,6.49,17980.77,490240.0,30459.581900000005,547686736.4400631,104.45506476239582,16.094771149829864,0.0008951102288628275,116695.19730000001,Higher relative profit,Higher relative profit/ha
162,Uttar Pradesh,Agra,2014,Kharif,Sugarcane,770.95,20.0,36.8,Alluvial,Drip,289.11,43.68,338.51,6.61,33320.06,23144.0,2237.5511,74555336.905066,68.37021062893268,10.343450927221282,0.00031042713990374815,220245.5966,Lower relative profit,Moderate relative profit/ha
163,Uttar Pradesh,Meerut,2014,Zaid,Cotton,821.49,36.3,66.7,Black,Tube Well,280.99,47.49,4110.07,2.93,58441.69,215042.0,12042.5051,703784349.877619,52.320763393324206,17.856915833899045,0.00030555098310639276,171234.15170000002,Moderate relative profit,Moderate relative profit/ha
164,Uttar Pradesh,Meerut,2014,Zaid,Cotton,895.28,29.1,67.5,Laterite,Sprinkler,344.08,14.63,3425.88,5.26,14484.86,206225.0,18020.1288,261019042.849968,60.19621236003596,11.44414683650874,0.0007900764547609531,76190.3636,Moderate relative profit,Moderate relative profit/ha
