Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Estimated_Production_tons,Yield_per_Fertilizer_kg,Yield_per_Pesticide_kg,Profit_per_hectare_INR,Production_per_hectare,Fertilizer_per_hectare,Pesticide_per_hectare,Fertilizer_Use_Flag,Pesticide_Use_Flag,Analytical_Resource_Risk
90,Uttarakhand,Pauri,2014,Rabi,Barley,1713.3,24.3,52.2,Alluvial,Rain-fed,151.96,57.45,3465.42,4.66,16834.91,142976.0,16148.8572,0.030665964727559884,0.08111401218450827,41.257913903653815,4.66,0.04385038465755955,0.016578077116193708,Moderate relative use,Higher relative use,False
91,Uttar Pradesh,Lucknow,2014,Zaid,Maize,1401.47,29.7,65.9,Alluvial,Rain-fed,181.86,11.72,1832.63,6.06,51765.07,185254.0,11105.7378,0.03332233586275156,0.5170648464163822,101.08641678898631,6.0600000000000005,0.09923443357360733,0.0063951806965945115,Moderate relative use,Lower relative use,False
92,Uttar Pradesh,Lucknow,2014,Zaid,Cotton,1032.96,29.6,46.7,Black,Tube Well,312.69,17.33,630.27,7.37,31480.74,72584.0,4645.0899,0.023569669640858357,0.42527409117137915,115.16334269440081,7.37,0.4961207101718311,0.02749615244260396,Moderate relative use,Lower relative use,False
93,Uttar Pradesh,Lucknow,2014,Kharif,Wheat,1496.19,31.2,73.1,Sandy,Tube Well,61.58,20.03,3835.81,7.93,30604.24,298524.0,30417.973299999998,0.12877557648587204,0.39590614078881675,77.82554401808223,7.93,0.01605397556187611,0.005221843626248433,Lower relative use,Moderate relative use,False
94,Uttar Pradesh,Lucknow,2014,Zaid,Rice,655.37,30.7,36.7,Sandy,Canal,348.44,16.83,2157.18,3.69,31612.81,121119.0,7959.994199999999,0.010590058546665136,0.21925133689839574,56.1469140266459,3.69,0.16152569558404956,0.0078018524184351795,Moderate relative use,Lower relative use,False
95,Uttar Pradesh,Lucknow,2014,Zaid,Wheat,680.04,33.1,37.7,Alluvial,Rain-fed,82.63,29.37,2177.67,5.63,33951.74,124512.0,12260.2821,0.0681350599056033,0.19169220292815797,57.176707214591744,5.63,0.03794422479071668,0.01348689195332626,Lower relative use,Moderate relative use,False
96,Uttar Pradesh,Lucknow,2014,Kharif,Barley,599.6,31.6,67.6,Black,Rain-fed,260.77,21.96,1180.54,8.39,14903.44,99485.0,9904.7306,0.03217394638953868,0.3820582877959927,84.27075744998052,8.39,0.22089043996815017,0.01860165686889051,Moderate relative use,Moderate relative use,False
97,Uttar Pradesh,Lucknow,2014,Kharif,Cotton,990.62,18.2,76.1,Laterite,Canal,120.28,25.91,3547.99,4.85,56167.77,276391.0,17207.7515,0.04032258064516129,0.1871864145117715,77.90072689043656,4.85,0.033900884726281645,0.0073027263323741055,Lower relative use,Moderate relative use,False
98,Uttar Pradesh,Lucknow,2014,Rabi,Barley,433.73,36.4,82.4,Black,Sprinkler,280.3,36.54,3576.54,4.25,18104.19,124773.0,15200.295,0.015162326079200856,0.11631089217296114,34.88651042627791,4.25,0.07837183423084881,0.010216578033518428,Moderate relative use,Moderate relative use,False
99,Uttar Pradesh,Lucknow,2014,Rabi,Millets,1897.65,36.4,39.8,Black,Rain-fed,387.79,18.38,2985.47,5.02,32975.63,166398.0,14987.059399999998,0.01294515072590835,0.27312295973884654,55.73594777371738,5.02,0.12989244574556102,0.006156484573618224,Higher relative use,Lower relative use,False
100,Uttar Pradesh,Lucknow,2014,Kharif,Maize,537.48,30.7,64.2,Black,Rain-fed,127.56,47.69,1820.39,8.2,46208.48,141464.0,14927.198,0.06428347444339917,0.17194380373243867,77.71082020885633,8.2,0.07007289646724053,0.026197682914100823,Lower relative use,Higher relative use,False
101,Uttar Pradesh,Lucknow,2014,Zaid,Sugarcane,712.3,21.1,76.8,Sandy,Sprinkler,80.14,57.32,3176.95,4.59,41877.98,201157.0,14582.200499999999,0.05727476915398053,0.08007676203768319,63.31764742913801,4.59,0.0252254520845465,0.01804246210988527,Lower relative use,Higher relative use,False
102,Uttar Pradesh,Lucknow,2014,Rabi,Pulses,1955.64,30.5,43.3,Laterite,Tube Well,77.31,29.32,1583.82,3.21,14977.12,66466.0,5084.062199999999,0.04152114862242918,0.10948158253751705,41.965627407154855,3.21,0.04881236504148199,0.01851220466972257,Lower relative use,Moderate relative use,False
103,Uttar Pradesh,Lucknow,2014,Zaid,Wheat,502.4,34.6,39.2,Alluvial,Tube Well,395.7,52.04,3113.54,4.9,36523.72,206619.0,15256.346000000001,0.012383118524134446,0.09415833973866257,66.36144067524425,4.9,0.1270900646852136,0.01671409392524265,Higher relative use,Higher relative use,False
104,Uttar Pradesh,Lucknow,2014,Kharif,Sugarcane,978.75,27.5,43.3,Alluvial,Drip,74.75,10.69,4505.72,3.71,49858.72,218071.0,16716.2212,0.04963210702341137,0.3470533208606174,48.39870209422689,3.71,0.01659002334809975,0.002372539793862024,Lower relative use,Lower relative use,False
105,Uttar Pradesh,Lucknow,2014,Zaid,Millets,2183.77,28.5,68.5,Red,Canal,195.56,55.49,1998.34,6.85,47981.58,116677.0,13688.628999999999,0.035027613008795255,0.12344566588574517,58.38696117777756,6.85,0.09786122481659779,0.02776804747940791,Moderate relative use,Higher relative use,False
106,Uttar Pradesh,Lucknow,2014,Kharif,Pulses,570.11,31.6,50.6,Red,Rain-fed,339.49,41.11,4541.08,7.57,29668.19,475330.0,34375.9756,0.022298153112020973,0.18414011189491608,104.67333762012561,7.569999999999999,0.07475974878222802,0.009052912523012147,Moderate relative use,Moderate relative use,False
107,Uttar Pradesh,Lucknow,2014,Zaid,Barley,632.11,32.2,39.7,Sandy,Canal,273.57,40.39,1709.54,2.13,49250.04,63617.99999999999,3641.3201999999997,0.007785941440947472,0.05273582569943055,37.21351942627841,2.13,0.1600255039367315,0.023626238637294242,Moderate relative use,Moderate relative use,False
108,Uttar Pradesh,Lucknow,2014,Rabi,Barley,1315.28,18.4,52.0,Alluvial,Sprinkler,430.47,23.8,3854.17,2.6,64998.76,95694.0,10020.842,0.006039909865960462,0.1092436974789916,24.82869204005013,2.6,0.11168941691726104,0.00617512979448234,Higher relative use,Moderate relative use,False
109,Uttar Pradesh,Kanpur,2014,Zaid,Wheat,1591.47,35.5,69.0,Laterite,Canal,288.9,13.48,986.15,6.26,45111.25,105110.0,6173.299,0.02166839736933195,0.46439169139465875,106.58621913502003,6.26,0.29295746083253055,0.013669320083151651,Moderate relative use,Lower relative use,False
110,Uttar Pradesh,Kanpur,2014,Rabi,Barley,1055.74,32.4,88.3,Black,Rain-fed,294.24,46.38,3940.62,2.91,24675.93,202465.0,11467.2042,0.009889885807504079,0.06274256144890039,51.37897082185037,2.91,0.07466845318756947,0.01176972151590359,Moderate relative use,Higher relative use,False
111,Uttar Pradesh,Kanpur,2014,Zaid,Millets,1231.02,23.6,56.0,Laterite,Rain-fed,260.98,58.14,4102.77,7.05,19335.12,303708.0,28924.528500000004,0.02701356425779753,0.12125902992776057,74.02510986479865,7.05,0.06361068253887008,0.014170913797263799,Moderate relative use,Higher relative use,False
112,Uttar Pradesh,Kanpur,2014,Kharif,Rice,1680.52,28.3,41.9,Laterite,Rain-fed,83.55,13.82,2301.66,4.95,56045.48,101595.0,11393.217,0.059245960502693006,0.3581765557163531,44.13988165063476,4.95,0.03629988790698887,0.006004362069115335,Lower relative use,Lower relative use,False
113,Uttar Pradesh,Kanpur,2014,Rabi,Wheat,1146.81,25.9,55.6,Black,Drip,204.47,9.49,1200.24,3.53,17251.41,64176.0,4236.8472,0.017264146329534893,0.37197049525816644,53.46930613877225,3.5300000000000002,0.17035759514763713,0.007906751982936746,Moderate relative use,Lower relative use,False
114,Uttar Pradesh,Kanpur,2014,Kharif,Wheat,916.38,34.6,73.3,Sandy,Sprinkler,105.52,43.8,2298.15,1.24,16198.97,30091.000000000004,2849.706,0.011751326762699014,0.028310502283105023,13.093575267062638,1.24,0.0459151926549616,0.019058808171790353,Lower relative use,Moderate relative use,False
115,Uttar Pradesh,Kanpur,2014,Zaid,Barley,600.14,23.8,51.6,Sandy,Canal,69.1,28.09,3990.11,4.54,17875.47,308889.0,18115.0994,0.06570188133140377,0.16162335350658597,77.41365526263687,4.54,0.01731781830576099,0.00703990616800038,Lower relative use,Moderate relative use,False
116,Uttar Pradesh,Kanpur,2014,Zaid,Sugarcane,1693.38,23.8,35.1,Sandy,Sprinkler,191.13,36.39,1017.84,6.08,39744.68,71824.0,6188.4672,0.03181080939674567,0.1670788678208299,70.56511828971155,6.08,0.1877800047158689,0.03575218108936572,Moderate relative use,Moderate relative use,False
117,Uttar Pradesh,Kanpur,2014,Zaid,Wheat,1102.82,27.4,70.0,Alluvial,Sprinkler,442.42,18.95,179.59,6.96,30274.53,19161.0,1249.9464,0.015731657700827267,0.36728232189973614,106.6930229968261,6.96,2.463500194888357,0.10551812461718357,Higher relative use,Moderate relative use,False
118,Uttar Pradesh,Kanpur,2014,Kharif,Pulses,640.14,25.0,53.6,Alluvial,Tube Well,307.12,50.67,3454.94,8.36,37362.15,283714.0,28883.2984,0.027220630372492834,0.16498914545095716,82.1183580612109,8.36,0.08889300537780685,0.01466595657232832,Moderate relative use,Higher relative use,False
119,Uttar Pradesh,Kanpur,2014,Zaid,Wheat,928.2,18.9,46.0,Black,Rain-fed,66.76,56.34,2625.38,8.42,40780.63,232842.0,22105.6996,0.1261234272019173,0.14944976925807596,88.68887551516352,8.42,0.025428699845355722,0.02145975058848624,Lower relative use,Higher relative use,False
120,Uttar Pradesh,Kanpur,2014,Rabi,Pulses,1951.85,19.0,71.1,Black,Tube Well,159.29,48.96,2241.06,4.12,35306.04,162179.0,9233.1672,0.025864774938790885,0.08415032679738563,72.36709414295021,4.12,0.07107797203109242,0.021846804637091377,Moderate relative use,Higher relative use,False
121,Uttar Pradesh,Kanpur,2014,Kharif,Millets,1061.22,33.9,49.7,Alluvial,Rain-fed,83.04,28.35,2209.98,8.46,21564.19,204495.0,18696.430800000002,0.101878612716763,0.2984126984126984,92.53251160643988,8.46,0.03757500067873917,0.01282817039068227,Lower relative use,Moderate relative use,False
122,Uttar Pradesh,Kanpur,2014,Rabi,Cotton,951.69,30.1,58.4,Alluvial,Canal,325.91,24.34,307.54,7.55,30685.64,41752.0,2321.927,0.023165904697615904,0.31018898931799505,135.76120179488845,7.55,1.05973206737335,0.07914417636730181,Moderate relative use,Moderate relative use,False
123,Uttar Pradesh,Kanpur,2014,Zaid,Barley,1053.96,34.0,72.4,Red,Rain-fed,431.12,12.85,3077.11,6.9,13844.35,184131.0,21232.059,0.01600482464279087,0.5369649805447472,59.8389397844081,6.9,0.14010548859156804,0.0041759963082242755,Higher relative use,Lower relative use,False
124,Uttar Pradesh,Kanpur,2014,Rabi,Barley,2109.04,18.6,43.4,Red,Drip,229.97,25.4,2275.3,1.76,19297.84,46731.0,4004.5280000000002,0.007653172152889507,0.06929133858267716,20.53839054190656,1.76,0.10107238605898122,0.011163363073001361,Moderate relative use,Moderate relative use,False
125,Uttar Pradesh,Kanpur,2014,Zaid,Rice,446.64,21.7,63.5,Laterite,Drip,415.42,11.48,3897.33,6.34,23372.23,348862.0,24709.0722,0.015261662895382985,0.5522648083623694,89.5130769013658,6.34,0.10659092250335486,0.002945606351014669,Higher relative use,Lower relative use,False
126,Uttar Pradesh,Kanpur,2014,Zaid,Rice,644.31,19.5,44.5,Alluvial,Sprinkler,335.35,59.85,4071.51,8.26,64288.46,493644.0,33630.6726,0.024630982555538986,0.13801169590643275,121.24346986744474,8.26,0.08236501936627934,0.014699706005879882,Moderate relative use,Higher relative use,False
127,Uttar Pradesh,Varanasi,2014,Kharif,Cotton,2004.4,35.0,74.1,Black,Tube Well,420.93,40.07,3989.11,4.91,18432.21,196057.0,19586.5301,0.011664647328534436,0.12253556276516098,49.14805558132014,4.91,0.10551977759450103,0.010044847096219457,Higher relative use,Moderate relative use,False
128,Uttar Pradesh,Varanasi,2014,Rabi,Wheat,1049.61,29.4,60.7,Sandy,Tube Well,443.2,12.14,4432.81,1.68,33102.48,112968.0,7447.120800000001,0.0037906137184115524,0.13838550247116968,25.484512081501347,1.68,0.09998172716628954,0.0027386691511704763,Higher relative use,Lower relative use,False
129,Uttar Pradesh,Varanasi,2014,Zaid,Barley,1882.01,19.5,88.5,Sandy,Drip,306.94,29.75,3432.53,3.71,58531.89,201242.0,12734.686300000001,0.012087052844204079,0.12470588235294118,58.62789254573157,3.71,0.08942092275959715,0.008667076471290855,Moderate relative use,Moderate relative use,False
130,Uttar Pradesh,Varanasi,2014,Zaid,Maize,1178.71,36.2,38.0,Red,Canal,99.66,13.42,906.82,3.56,49594.6,36997.0,3228.2792000000004,0.03572145293999599,0.26527570789865873,40.798614940120416,3.56,0.10990053152775632,0.014798967821618401,Lower relative use,Lower relative use,False
131,Uttar Pradesh,Varanasi,2014,Kharif,Cotton,753.34,37.1,50.1,Sandy,Sprinkler,300.01,38.79,557.8,5.88,43365.85,45283.0,3279.8639999999996,0.01959934668844372,0.15158546017014696,81.1814270347795,5.88,0.5378451057726784,0.06954105414126928,Moderate relative use,Moderate relative use,False
132,Uttar Pradesh,Varanasi,2014,Rabi,Pulses,1916.55,29.3,80.4,Sandy,Canal,61.35,7.5,3243.12,5.41,46509.89,274927.0,17545.2792,0.08818255908720457,0.7213333333333334,84.77237968376132,5.41,0.018916968844816105,0.002312587878339377,Lower relative use,Lower relative use,False
133,Uttar Pradesh,Varanasi,2014,Kharif,Millets,2000.19,28.9,70.3,Laterite,Tube Well,170.84,18.47,4056.01,4.16,36037.84,251174.0,16873.001600000003,0.02435026925778506,0.22523010286951817,61.9263759211639,4.16,0.042120211735178166,0.004553736307356244,Moderate relative use,Lower relative use,False
134,Uttar Pradesh,Varanasi,2014,Zaid,Millets,1236.0,24.8,42.9,Sandy,Canal,394.59,22.56,4941.31,3.72,33131.98,286876.0,18381.6732,0.009427507032616134,0.1648936170212766,58.056669182868504,3.7199999999999998,0.0798553420044482,0.004565590906055276,Higher relative use,Moderate relative use,False
135,Uttar Pradesh,Varanasi,2014,Kharif,Pulses,835.13,20.5,59.7,Red,Sprinkler,106.35,7.78,4732.39,7.51,34161.14,626463.0,35540.2489,0.07061589092618711,0.9652956298200513,132.37772034849198,7.509999999999999,0.022472788590965662,0.0016439896120142253,Lower relative use,Lower relative use,False
136,Uttar Pradesh,Varanasi,2014,Kharif,Pulses,741.7,21.2,89.8,Black,Sprinkler,236.73,53.35,2537.11,1.86,32841.84,59329.0,4719.024600000001,0.007857052338106704,0.03486410496719775,23.384480767487414,1.86,0.09330695161029674,0.021027862410380314,Moderate relative use,Higher relative use,False
137,Uttar Pradesh,Varanasi,2014,Rabi,Pulses,487.58,23.6,67.9,Red,Tube Well,387.14,41.99,1500.17,1.26,17697.35,17653.0,1890.2142000000001,0.00325463656558351,0.030007144558228147,11.7673330355893,1.26,0.25806408607024534,0.027990161115073624,Higher relative use,Moderate relative use,False
138,Uttar Pradesh,Varanasi,2014,Zaid,Pulses,481.44,19.0,65.9,Sandy,Canal,195.01,20.87,1993.11,4.49,41142.43,145450.0,8949.0639,0.023024460284087996,0.21514135122184955,72.97640371078366,4.49,0.09784206591708436,0.010471072845954313,Moderate relative use,Moderate relative use,False
139,Uttar Pradesh,Varanasi,2014,Kharif,Maize,2155.15,25.9,78.7,Alluvial,Drip,185.63,56.64,3799.33,2.65,38983.49,130895.0,10068.2245,0.014275709745192048,0.046786723163841804,34.45212708556509,2.65,0.048858614545196126,0.014907891654581203,Moderate relative use,Higher relative use,False
140,Uttar Pradesh,Varanasi,2014,Rabi,Pulses,1847.14,28.4,43.2,Sandy,Rain-fed,407.25,12.69,4663.71,3.53,32826.59,233197.0,16462.8963,0.008667894413750767,0.2781717888100867,50.00246584800513,3.5300000000000002,0.08732318261641482,0.002721009668268396,Higher relative use,Lower relative use,False
141,Uttar Pradesh,Varanasi,2014,Zaid,Millets,1675.73,24.0,79.9,Alluvial,Sprinkler,197.34,42.06,4901.5,5.46,54228.01,408210.0,26762.19,0.02766798418972332,0.12981455064194009,83.28266857084566,5.46,0.040261144547587474,0.008581046618382129,Moderate relative use,Moderate relative use,False
142,Uttar Pradesh,Varanasi,2014,Rabi,Millets,877.95,31.1,88.5,Black,Drip,281.39,17.51,351.64,4.71,39784.31,25194.0,1656.2243999999998,0.01673833469561818,0.2689891490576813,71.6471391195541,4.71,0.800221817768172,0.04979524513707201,Moderate relative use,Lower relative use,False
143,Uttar Pradesh,Varanasi,2014,Rabi,Wheat,1430.63,32.0,45.5,Alluvial,Drip,226.42,28.03,2123.5,2.69,38596.43,80627.0,5712.215,0.01188057592085505,0.0959686050660007,37.968919237108544,2.69,0.10662585354367789,0.013199905815870026,Moderate relative use,Moderate relative use,False
144,Uttar Pradesh,Varanasi,2014,Zaid,Sugarcane,1409.6,38.0,61.3,Red,Sprinkler,200.73,57.62,2352.35,5.09,40952.48,176713.0,11973.4615,0.025357445324565336,0.08833738285317598,75.12189937721853,5.09,0.08533168958700874,0.024494654281888323,Moderate relative use,Higher relative use,False
145,Uttar Pradesh,Agra,2014,Rabi,Millets,746.08,22.9,65.7,Laterite,Rain-fed,139.95,58.51,1558.31,3.31,22985.72,77627.0,5158.0061,0.02365130403715613,0.05657152623483166,49.814863538063676,3.31,0.08980883136218082,0.03754708626653233,Lower relative use,Higher relative use,False
146,Uttar Pradesh,Agra,2014,Zaid,Cotton,918.02,29.5,64.9,Alluvial,Rain-fed,408.3,26.7,1791.16,6.84,19763.23,103166.0,12251.5344,0.016752387950036737,0.25617977528089886,57.59731123964358,6.84,0.22795283503427946,0.014906541012528193,Higher relative use,Moderate relative use,False
147,Uttar Pradesh,Agra,2014,Kharif,Millets,1580.75,32.9,46.8,Black,Canal,381.18,19.91,2853.89,3.18,17789.01,139842.0,9075.3702,0.00834251534708012,0.15971873430436967,49.00048705451157,3.1799999999999997,0.13356506382516495,0.00697644267999117,Higher relative use,Moderate relative use,False
148,Uttar Pradesh,Agra,2014,Rabi,Sugarcane,1548.3,19.0,57.7,Laterite,Tube Well,336.94,10.53,3876.75,1.24,41168.69,83121.0,4807.17,0.0036801804475574285,0.1177587844254511,21.44089765912169,1.24,0.08691300702908364,0.0027161926871735343,Moderate relative use,Lower relative use,False
149,Uttar Pradesh,Agra,2014,Kharif,Sugarcane,1760.64,23.7,50.7,Black,Tube Well,73.67,47.28,3296.26,2.9,51150.39,157758.0,9559.154,0.03936473462739242,0.06133671742808798,47.8596955337261,2.9,0.022349571939106746,0.014343528726496088,Lower relative use,Higher relative use,False
150,Uttar Pradesh,Agra,2014,Rabi,Maize,2081.06,18.7,81.0,Sandy,Sprinkler,365.18,15.25,3770.12,7.57,27341.75,239011.0,28539.8084,0.02072950325866696,0.4963934426229508,63.39612532227091,7.57,0.09686163835633879,0.004044964086023787,Higher relative use,Lower relative use,False
151,Uttar Pradesh,Agra,2014,Kharif,Rice,2071.22,24.7,60.0,Red,Drip,306.52,33.84,4457.37,2.18,38723.27,104248.0,9717.0666,0.007112097089912568,0.0644208037825059,23.387782481597892,2.18,0.068767008347972,0.0075919207963440335,Moderate relative use,Moderate relative use,False
152,Uttar Pradesh,Agra,2014,Rabi,Millets,1566.91,32.4,35.8,Laterite,Sprinkler,184.84,21.23,3404.57,2.61,44380.59,127844.0,8885.9277,0.01412032027699632,0.12293923692887422,37.55070390680761,2.61,0.05429173140807796,0.006235736084145721,Moderate relative use,Moderate relative use,False
153,Uttar Pradesh,Agra,2014,Rabi,Pulses,556.13,31.4,45.2,Red,Sprinkler,106.24,22.8,1315.43,3.1,24482.63,63360.0,4077.8330000000005,0.02917921686746988,0.13596491228070176,48.166759158602126,3.1,0.0807644648517975,0.017332735303284857,Lower relative use,Moderate relative use,False
154,Uttar Pradesh,Agra,2014,Rabi,Wheat,870.8,25.2,48.0,Alluvial,Rain-fed,317.11,30.6,882.61,6.21,60924.62,92509.0,5481.0081,0.01958310996184289,0.20294117647058824,104.81299781330372,6.21,0.3592866611527175,0.034669899502611574,Moderate relative use,Moderate relative use,False
155,Uttar Pradesh,Agra,2014,Zaid,Pulses,1506.33,22.4,42.3,Black,Drip,111.27,46.13,3068.12,4.24,41109.43,165320.0,13008.8288,0.03810550912195561,0.09191415564708433,53.883159719958805,4.24,0.03626650848076347,0.015035265895727679,Lower relative use,Moderate relative use,False
156,Uttar Pradesh,Agra,2014,Kharif,Rice,1345.91,28.6,54.9,Red,Sprinkler,416.9,11.17,4160.99,7.79,22714.31,433267.0,32414.1121,0.01868553609978412,0.6974037600716204,104.12594118226673,7.79,0.10019250226508596,0.0026844573046318305,Higher relative use,Lower relative use,False
157,Uttar Pradesh,Agra,2014,Kharif,Millets,609.23,22.1,67.1,Sandy,Tube Well,86.38,33.07,4062.59,4.51,39202.14,230274.0,18322.2809,0.052211159990738595,0.1363773813123677,56.68157505433726,4.51,0.02126229818908627,0.008140127357178548,Lower relative use,Moderate relative use,False
158,Uttar Pradesh,Agra,2014,Kharif,Cotton,1701.9,25.9,79.9,Laterite,Canal,348.32,36.81,321.92,3.72,15379.28,21485.0,1197.5424,0.010679834634818558,0.10105949470252648,66.74018389662028,3.7199999999999998,1.0820079522862822,0.11434517892644136,Moderate relative use,Moderate relative use,False
